Date,Average of Water heights in meter,Station,Name of river,Subdistrict,District,Province
2023-11-10,4.14,Ban Mueang Kuet,น้ำแม่แตง,กึ๊ดช้าง,แม่แตง,เชียงใหม่
2023-11-10,2.83,Ban Mueang Mai,ห้วยแม่ต๋า,เมืองมาย,แจ้ห่ม,ลำปาง
2023-11-10,4.72,Ban Mueang Pha,น้ำแม่ริม,ริมเหนือ,แม่ริม,เชียงใหม่
2023-11-10,3.5,Ban Nam Ing,น้ำอิง,ต้า,ขุนตาล,เชียงราย
2023-11-10,9.78,Ban Nam Khong,แม่น้ำยม,ป่าแมต,เมือง,แพร่
2023-11-10,5.85,Ban Nam Yao,น้ำยาว,อวน,ปัว,น่าน
2023-11-10,1.79,Ban Nong Naw,น้ำแม่สอย,แจ้ห่ม,แจ้ห่ม,ลำปาง
2023-11-10,4.26,Ban Nong Pham,น้ำแม่ลาว,แม่สรวย,แม่สรวย,เชียงราย
2023-11-10,2.57,Ban Nun Tai,แม่น้ำยม,บ้านหนุน,สอง,แพร่
2023-11-10,4.76,Ban Nun Tai,แม่น้ำยม,บ้านหนุน,สอง,แพร่
2023-11-10,7.3,Ban Pa Kha,น้ำควร,ควร,ปง,พะเยา
2023-11-10,9.02,Ban Pa Khoi Tai,แม่น้ำปิง,สันผีเสื้อ,เมือง,เชียงใหม่
2023-11-10,4.6,Ban Pa Sang,น้ำแม่ทา,ป่าซาง,ป่าซาง,ลำพูน
2023-11-10,1.38,Ban Pang Rimkorn,น้ำแม่กรณ์,แม่กรณ์,เมือง,เชียงราย
2023-11-10,5.81,Ban Pang Sa,ห้วยน้ำยาว,ผาทอง,ท่าวังผา,น่าน
2023-11-10,10.79,Ban Pha Khwang,แม่น้ำน่าน,บ่อ,เมือง,น่าน
2023-11-10,7.12,Ban Phai Ngarm,แม่น้ำน่าน,ส้าน,เวียงสา,น่าน
2023-11-10,4.81,Ban Phan Ton,น้ำแม่วาง,ทุ่งปี้,แม่วาง,เชียงใหม่
2023-11-10,4.9,Ban Phi Tai,น้ำปี้,บ้านพี้,บ้านหลวง,น่าน
2023-11-10,3,Ban Phu Yaeng,น้ำมวบ,ดู่พงษ์,สันติสุข,น่าน
2023-11-10,7.08,Ban Pong,น้ำแม่กวง,บวกค้าง,สันกำแพง,เชียงใหม่
2023-11-10,8.36,Ban Pong,ห้วยโป่ง,บ้านโป่ง,งาว,ลำปาง
2023-11-10,4.55,Ban Rong Kho,แม่น้ำวัง,ร่องเคาะ,วังเหนือ,ลำปาง
2023-11-10,3.68,Ban Saluang Nok,น้ำแม่ริม,สลวง,แม่ริม,เชียงใหม่
2023-11-10,6.46,Ban San Pu Loei,น้ำแม่ขอด,โหล่งขอด,พร้าว,เชียงใหม่
2023-11-10,7.33,Ban Singpotin,น้ำแม่ลาย,ป่าเมี่ยง,ดอยสะเก็ด,เชียงใหม่
2023-11-10,9.52,Ban Sob Soi,แม่น้ำปิง,แม่สอย,จอมทอง,เชียงใหม่
2023-11-10,5.83,Ban Sop Mae Sapoot,แม่น้ำแม่ทา,ทาสบเส้า,แม่ทา,ลำพูน
2023-11-10,9.58,Ban Sop Pae,แม่น้ำปิง,สบแปะ,จอมทอง,เชียงใหม่
2023-11-10,6.1,Ban Sop Tam,น้ำแม่ต่ำ,เกาะคา,เกาะคา,ลำปาง
2023-11-10,4.76,Ban Sop Win,น้ำแม่วาง,แม่วิน,แม่วาง,เชียงใหม่
2023-11-10,7.58,Ban Tha Duea,แม่น้ำวัง,พิชัย,เมือง,ลำปาง
2023-11-10,5.83,Ban Tha Lo,น้ำแม่ตุ๋ย,บ่อแฮ้ว,เมือง,ลำปาง
2023-11-10,4.42,Ban Tha Pong Daeng,น้ำปาย,ผาบ่อง,เมือง,แม่ฮ่องสอน
2023-11-10,12.44,Ban Thung Nong,แม่น้ำยม,สระ,เชียงม่วน,พะเยา
2023-11-10,5.52,Ban Ton Yang,น้ำแม่ลาว,บัวสลี,แม่ลาว,เชียงราย
2023-11-10,13.86,Ban Wang Chin,แม่น้ำยม,วังชิ้น,วังชิ้น,แพร่
2023-11-10,3.91,Ban Wang Din,แม่น้ำยม,บ้านกลาง,สอง,แพร่
2023-11-10,5.39,Chedingam,น้ำอิง,ท่าวังทอง,เมือง,พะเยา
2023-11-10,7.66,In front of the Forestry Office,แม่น้ำน่าน,ในเวียง,เมือง,น่าน
2023-11-10,6.2,Mae Kham Lak Chet,น้ำแม่คำ,ศรีค้ำ,แม่จัน,เชียงราย
2023-11-10,3.97,Nam Mae Chaem,น้ำแม่แจ่ม,บ้านท่าข้าม,จอมทอง,เชียงใหม่
2023-11-10,5.28,Nawarat Bridge,แม่น้ำปิง,วัดเกต,เมือง,น่าน
2023-11-10,6.09,Romklao Cooperative House,น้ำแม่งัด,แม่แวน,พร้าว,เชียงใหม่
2023-11-10,5.61,Saphan Ban Khay,น้ำฝาง,แม่นาวาง,แม่อาย,เชียงใหม่
2023-11-10,5.81,Setuwari Bridge,แม้น้ำวัง,เวียงเหนือ,เมือง,ลำปาง
2023-11-10,13.1,Tha Li Bridge,น้ำว้า,ขึ่ง,เวียงสา,น่าน
2023-11-10,8.09,Tha Nang Bridge,น้ำแม่กวง,ในเมือง,เมือง,ลำพูน
2023-11-10,3.74,Wang Phrao,น้ำแม่จาง,วังพร้าว,เกาะคา,ลำปาง
2023-11-11,1.7,Ban Chiang,น้ำแม่แจ่ม,ช่างเคิ่ง,แม่แจ่ม,เชียงใหม่
2023-11-11,2.78,Ban Chiang Dao,แม่น้ำปิง,เชียงดาว,เชียงดาว,เชียงใหม่
2023-11-11,4.11,Ban Chor Lae,แม่น้ำปิง,ช่อแล,แม่แตง,เชียงใหม่
2023-11-11,4.68,Ban Don Chai,แม่น้ำวัง,ล้อมแรด,เถิน,ลำปาง
2023-11-11,8.76,Ban Don Mun,แม่น้ำวัง,บ้านแลง,เมือง,ลำปาง
2023-11-11,4.99,Ban Don Sali,น้ำแม่ลาว,ป่าแดด,แม่สรวย,เชียงราย
2023-11-11,5.97,Ban Hai,แม่น้ำวัง,ปงดอน,แจ้ห่ม,ลำปาง
2023-11-11,3.99,Ban Hong,น้ำแม่ออน,ร้องวัวแดง,สันกำแพง,เชียงใหม่
2023-11-11,2.93,Ban Hua Sapan,น้ำแม่จัน,ป่าซาง,แม่จัน,เชียงราย
2023-11-11,6.3,Ban Huai Pa Sang,น้ำแม่แตง,กึ๊ดช้าง,แม่แตง,เชียงใหม่
2023-11-11,9.66,Ban Huai Sak,แม่น้ำยม,เตาปูน,สอง,แพร่
2023-11-11,6.67,Ban Klang,น้ำแม่ขาน,บ้านกลาง,สันป่าตอง,เชียงใหม่
2023-11-11,0.84,Ban Klang,น้ำสา,แม่สา,เวียงสระ,น่าน
2023-11-11,3.45,Ban Ko Kha,แม่น้ำวัง,ศาลา,เกาะคา,ลำปาง
2023-11-11,6,Ban Kok Tong,แม่น้ำกก,รอบเวียง,เมือง,เชียงราย
2023-11-11,4.61,Ban Krariang Tung Phrao,น้ำแม่สรวย,วาวี,แม่สรวย,เชียงราย
2023-11-11,3.36,Ban Lai Kaeo,น้ำแม่ลี้,ศรีเตี้ย,บ้านโฮ่ง,ลำพูน
2023-11-11,6.92,Ban Luang,น้ำแม่ตื่น,ยางเปียง,อมก๋อย,เชียงใหม่
2023-11-11,7.71,Ban Luang Nuea,น้ำงาว,หลวงใต้,งาว,ลำปาง
2023-11-11,7.24,Ban Mae E Hi,น้ำแม่ลี้,ศรีวิชัย,ลี้,ลำพูน
2023-11-11,5.24,Ban Mae Kha Bridge,น้ำฝาง,แม่ข่า,ฝาง,เชียงใหม่
2023-11-11,6.73,Ban Mae Khom Mi Tamnak Tham,น้ำแม่คำมี,ตำหนักธรรม,หนองม่วงไข่,แพร่
2023-11-11,6.08,Ban Mae Lai,น้ำแม่หล่าย,แม่หล่าย,เมือง,แพร่
2023-11-11,3.24,Ban Mae Tae,แม่น้ำปิง,แม่แฝกเก่า,สันทราย,เชียงใหม่
2023-11-11,3.85,Ban Mae Taeng,แม่น้ำแตง,สันมหาพล,แม่แตง,เชียงใหม่
2023-11-11,3.84,Ban Mae Wan,น้ำแม่กวง,ป่าเมี่ยง,ดอยสะเก็ด,เชียงใหม่
2023-11-11,6.94,Ban Mai Rim Fang,น้ำฝาง,เวียงฝาง,ฝาง,เชียงใหม่
2023-11-11,7.38,Ban Mang,น้ำปี้,มาง,เชียงม่วน,พะเยา
2023-11-11,6.28,Ban Muang Pok,น้ำแม่แตง,เปียงหลวง,เวียงแหง,เชียงใหม่
2023-11-11,4.11,Ban Mueang Kuet,น้ำแม่แตง,กึ๊ดช้าง,แม่แตง,เชียงใหม่
2023-11-11,2.83,Ban Mueang Mai,ห้วยแม่ต๋า,เมืองมาย,แจ้ห่ม,ลำปาง
2023-11-11,4.68,Ban Mueang Pha,น้ำแม่ริม,ริมเหนือ,แม่ริม,เชียงใหม่
2023-11-11,3.46,Ban Nam Ing,น้ำอิง,ต้า,ขุนตาล,เชียงราย
2023-11-11,9.72,Ban Nam Khong,แม่น้ำยม,ป่าแมต,เมือง,แพร่
2023-11-11,5.84,Ban Nam Yao,น้ำยาว,อวน,ปัว,น่าน
2023-11-11,0.5,Ban Nong Daeng,แม่น้ำน่าน,เปือ,เชียงกลาง,น่าน
2023-11-11,1.77,Ban Nong Naw,น้ำแม่สอย,แจ้ห่ม,แจ้ห่ม,ลำปาง
2023-11-11,4.19,Ban Nong Pham,น้ำแม่ลาว,แม่สรวย,แม่สรวย,เชียงราย
2023-11-11,2.51,Ban Nun Tai,แม่น้ำยม,บ้านหนุน,สอง,แพร่
2023-11-11,4.77,Ban Nun Tai,แม่น้ำยม,บ้านหนุน,สอง,แพร่
2023-11-11,7.3,Ban Pa Kha,น้ำควร,ควร,ปง,พะเยา
2023-11-11,8.98,Ban Pa Khoi Tai,แม่น้ำปิง,สันผีเสื้อ,เมือง,เชียงใหม่
2023-11-11,4.63,Ban Pa Sang,น้ำแม่ทา,ป่าซาง,ป่าซาง,ลำพูน
2023-11-11,1.38,Ban Pang Rimkorn,น้ำแม่กรณ์,แม่กรณ์,เมือง,เชียงราย
2023-11-11,5.8,Ban Pang Sa,ห้วยน้ำยาว,ผาทอง,ท่าวังผา,น่าน
2023-11-11,10.79,Ban Pha Khwang,แม่น้ำน่าน,บ่อ,เมือง,น่าน
2023-11-11,7.05,Ban Phai Ngarm,แม่น้ำน่าน,ส้าน,เวียงสา,น่าน
2023-11-11,4.77,Ban Phan Ton,น้ำแม่วาง,ทุ่งปี้,แม่วาง,เชียงใหม่
2023-11-11,4.9,Ban Phi Tai,น้ำปี้,บ้านพี้,บ้านหลวง,น่าน
2023-11-11,2.98,Ban Phu Yaeng,น้ำมวบ,ดู่พงษ์,สันติสุข,น่าน
2023-11-11,7.06,Ban Pong,น้ำแม่กวง,บวกค้าง,สันกำแพง,เชียงใหม่
2023-11-11,8.4,Ban Pong,ห้วยโป่ง,บ้านโป่ง,งาว,ลำปาง
2023-11-11,4.51,Ban Rong Kho,แม่น้ำวัง,ร่องเคาะ,วังเหนือ,ลำปาง
2023-11-11,3.5,Ban Saluang Nok,น้ำแม่ริม,สลวง,แม่ริม,เชียงใหม่
2023-11-11,6.42,Ban San Pu Loei,น้ำแม่ขอด,โหล่งขอด,พร้าว,เชียงใหม่
2023-11-11,7.33,Ban Singpotin,น้ำแม่ลาย,ป่าเมี่ยง,ดอยสะเก็ด,เชียงใหม่
2023-11-11,9.36,Ban Sob Soi,แม่น้ำปิง,แม่สอย,จอมทอง,เชียงใหม่
2023-11-11,5.82,Ban Sop Mae Sapoot,แม่น้ำแม่ทา,ทาสบเส้า,แม่ทา,ลำพูน
2023-11-11,9.26,Ban Sop Pae,แม่น้ำปิง,สบแปะ,จอมทอง,เชียงใหม่
2023-11-11,6.1,Ban Sop Tam,น้ำแม่ต่ำ,เกาะคา,เกาะคา,ลำปาง
2023-11-11,4.74,Ban Sop Win,น้ำแม่วาง,แม่วิน,แม่วาง,เชียงใหม่
2023-11-11,7.72,Ban Tha Duea,แม่น้ำวัง,พิชัย,เมือง,ลำปาง
2023-11-11,5.81,Ban Tha Lo,น้ำแม่ตุ๋ย,บ่อแฮ้ว,เมือง,ลำปาง
2023-11-11,4.4,Ban Tha Pong Daeng,น้ำปาย,ผาบ่อง,เมือง,แม่ฮ่องสอน
2023-11-11,12.38,Ban Thung Nong,แม่น้ำยม,สระ,เชียงม่วน,พะเยา
2023-11-11,5.42,Ban Ton Yang,น้ำแม่ลาว,บัวสลี,แม่ลาว,เชียงราย
2023-11-11,13.85,Ban Wang Chin,แม่น้ำยม,วังชิ้น,วังชิ้น,แพร่
2023-11-11,3.91,Ban Wang Din,แม่น้ำยม,บ้านกลาง,สอง,แพร่
2023-11-11,5.15,Chedingam,น้ำอิง,ท่าวังทอง,เมือง,พะเยา
2023-11-11,7.56,In front of the Forestry Office,แม่น้ำน่าน,ในเวียง,เมือง,น่าน
2023-11-11,6.2,Mae Kham Lak Chet,น้ำแม่คำ,ศรีค้ำ,แม่จัน,เชียงราย
2023-11-11,3.9,Nam Mae Chaem,น้ำแม่แจ่ม,บ้านท่าข้าม,จอมทอง,เชียงใหม่
2023-11-11,5.25,Nawarat Bridge,แม่น้ำปิง,วัดเกต,เมือง,น่าน
2023-11-11,5.94,Romklao Cooperative House,น้ำแม่งัด,แม่แวน,พร้าว,เชียงใหม่
2023-11-11,5.43,Saphan Ban Khay,น้ำฝาง,แม่นาวาง,แม่อาย,เชียงใหม่
2023-11-11,5.87,Setuwari Bridge,แม้น้ำวัง,เวียงเหนือ,เมือง,ลำปาง
2023-11-11,13.07,Tha Li Bridge,น้ำว้า,ขึ่ง,เวียงสา,น่าน
2023-11-11,8.59,Tha Nang Bridge,น้ำแม่กวง,ในเมือง,เมือง,ลำพูน
