Date,Water volume in dams (by %),Name of dam
2023-12-23,79.56,Mae Kuang Udom Thara Dam
2023-12-23,108.35,Mae Ngat Somboon Chon Dam
2023-12-23,91.09,Mae Mok Dam
2023-12-23,60.99,Sirikit Dam
2023-12-23,97.2,Kiew Lom Dam
2023-12-24,110.22,Kiew Kor Ma Dam
2023-12-24,92.01,Khwae Noi Bamrung Dan Dam
2023-12-24,75.43,Bhumibol Dam
2023-12-24,79.61,Mae Kuang Udom Thara Dam
2023-12-24,108.29,Mae Ngat Somboon Chon Dam
2023-12-24,90.45,Mae Mok Dam
2023-12-24,60.84,Sirikit Dam
2023-12-24,96.77,Kiew Lom Dam
2023-12-25,109.98,Kiew Kor Ma Dam
2023-12-25,91.69,Khwae Noi Bamrung Dan Dam
2023-12-25,75.25,Bhumibol Dam
2023-12-25,79.66,Mae Kuang Udom Thara Dam
2023-12-25,108.29,Mae Ngat Somboon Chon Dam
2023-12-25,89.82,Mae Mok Dam
2023-12-25,60.72,Sirikit Dam
2023-12-25,96.47,Kiew Lom Dam
2023-12-26,109.51,Kiew Kor Ma Dam
2023-12-26,91.37,Khwae Noi Bamrung Dan Dam
2023-12-26,75.05,Bhumibol Dam
2023-12-26,79.72,Mae Kuang Udom Thara Dam
2023-12-26,108.22,Mae Ngat Somboon Chon Dam
2023-12-26,89.18,Mae Mok Dam
2023-12-26,60.57,Sirikit Dam
2023-12-26,95.74,Kiew Lom Dam
2023-12-27,109.02,Kiew Kor Ma Dam
2023-12-27,91.05,Khwae Noi Bamrung Dan Dam
2023-12-27,74.87,Bhumibol Dam
2023-12-27,79.76,Mae Kuang Udom Thara Dam
2023-12-27,108.16,Mae Ngat Somboon Chon Dam
2023-12-27,88.55,Mae Mok Dam
2023-12-27,60.44,Sirikit Dam
2023-12-27,94.57,Kiew Lom Dam
2023-12-28,108.62,Kiew Kor Ma Dam
2023-12-28,90.84,Khwae Noi Bamrung Dan Dam
2023-12-28,74.65,Bhumibol Dam
2023-12-28,79.8,Mae Kuang Udom Thara Dam
2023-12-28,108.1,Mae Ngat Somboon Chon Dam
2023-12-28,87.91,Mae Mok Dam
2023-12-28,60.3,Sirikit Dam
2023-12-28,93.39,Kiew Lom Dam
2023-12-29,108.31,Kiew Kor Ma Dam
2023-12-29,90.52,Khwae Noi Bamrung Dan Dam
2023-12-29,74.49,Bhumibol Dam
2023-12-29,79.85,Mae Kuang Udom Thara Dam
2023-12-29,108.03,Mae Ngat Somboon Chon Dam
2023-12-29,87.27,Mae Mok Dam
2023-12-29,60.18,Sirikit Dam
2023-12-29,92.21,Kiew Lom Dam
2023-12-30,107.82,Kiew Kor Ma Dam
2023-12-30,90.31,Khwae Noi Bamrung Dan Dam
2023-12-30,74.29,Bhumibol Dam
2023-12-30,79.89,Mae Kuang Udom Thara Dam
2023-12-30,107.97,Mae Ngat Somboon Chon Dam
2023-12-30,86.64,Mae Mok Dam
2023-12-30,60.05,Sirikit Dam
2023-12-30,91.34,Kiew Lom Dam
2023-12-31,107.51,Kiew Kor Ma Dam
2023-12-31,89.88,Khwae Noi Bamrung Dan Dam
2023-12-31,74.09,Bhumibol Dam
2023-12-31,79.92,Mae Kuang Udom Thara Dam
2023-12-31,107.91,Mae Ngat Somboon Chon Dam
2023-12-31,86,Mae Mok Dam
2023-12-31,59.95,Sirikit Dam
2023-12-31,90.6,Kiew Lom Dam
