Date,Water volume in dams (by %),Name of dam
2022-08-02,80.16,Kiew Kor Ma Dam
2022-08-02,45.79,Khwae Noi Bamrung Dan Dam
2022-08-02,44.55,Mae Mok Dam
2022-08-03,43.08,Bhumibol Dam
2022-08-03,43.31,Sirikit Dam
2022-08-03,61.37,Mae Ngat Somboon Chon Dam
2022-08-03,37.83,Mae Kuang Udom Thara Dam
2022-08-03,68.11,Kiew Lom Dam
2022-08-03,79.5,Kiew Kor Ma Dam
2022-08-03,46.11,Khwae Noi Bamrung Dan Dam
2022-08-03,44.55,Mae Mok Dam
2022-08-04,43.16,Bhumibol Dam
2022-08-04,43.39,Sirikit Dam
2022-08-04,61.74,Mae Ngat Somboon Chon Dam
2022-08-04,37.8,Mae Kuang Udom Thara Dam
2022-08-04,66.65,Kiew Lom Dam
2022-08-04,78.61,Kiew Kor Ma Dam
2022-08-04,46.43,Khwae Noi Bamrung Dan Dam
2022-08-04,44.55,Mae Mok Dam
2022-08-05,43.31,Bhumibol Dam
2022-08-05,43.45,Sirikit Dam
2022-08-05,61.93,Mae Ngat Somboon Chon Dam
2022-08-05,37.66,Mae Kuang Udom Thara Dam
2022-08-05,65.41,Kiew Lom Dam
2022-08-05,77.76,Kiew Kor Ma Dam
2022-08-05,46.54,Khwae Noi Bamrung Dan Dam
2022-08-05,44.55,Mae Mok Dam
2022-08-06,43.46,Bhumibol Dam
2022-08-06,43.52,Sirikit Dam
2022-08-06,62.05,Mae Ngat Somboon Chon Dam
2022-08-06,37.75,Mae Kuang Udom Thara Dam
2022-08-06,65.24,Kiew Lom Dam
2022-08-06,76.75,Kiew Kor Ma Dam
2022-08-06,46.65,Khwae Noi Bamrung Dan Dam
2022-08-06,44.55,Mae Mok Dam
2022-08-07,43.57,Bhumibol Dam
2022-08-07,43.6,Sirikit Dam
2022-08-07,62.58,Mae Ngat Somboon Chon Dam
2022-08-07,38.41,Mae Kuang Udom Thara Dam
2022-08-07,66.01,Kiew Lom Dam
2022-08-07,76.93,Kiew Kor Ma Dam
2022-08-07,46.75,Khwae Noi Bamrung Dan Dam
2022-08-07,44.55,Mae Mok Dam
2022-08-08,43.75,Bhumibol Dam
2022-08-08,43.76,Sirikit Dam
2022-08-08,64.58,Mae Ngat Somboon Chon Dam
2022-08-08,39.25,Mae Kuang Udom Thara Dam
2022-08-08,69.36,Kiew Lom Dam
2022-08-08,79.86,Kiew Kor Ma Dam
2022-08-08,47.5,Khwae Noi Bamrung Dan Dam
2022-08-08,44.55,Mae Mok Dam
2022-08-09,43.93,Bhumibol Dam
2022-08-09,44.02,Sirikit Dam
2022-08-09,67.12,Mae Ngat Somboon Chon Dam
2022-08-09,40.14,Mae Kuang Udom Thara Dam
2022-08-09,71.72,Kiew Lom Dam
2022-08-09,82.25,Kiew Kor Ma Dam
2022-08-09,48.46,Khwae Noi Bamrung Dan Dam
2022-08-09,44.55,Mae Mok Dam
2022-08-10,44.3,Bhumibol Dam
2022-08-10,44.47,Sirikit Dam
2022-08-10,69.46,Mae Ngat Somboon Chon Dam
2022-08-10,41.02,Mae Kuang Udom Thara Dam
2022-08-10,74.07,Kiew Lom Dam
2022-08-10,84.82,Kiew Kor Ma Dam
2022-08-10,50.27,Khwae Noi Bamrung Dan Dam
2022-08-10,45.45,Mae Mok Dam
2022-08-11,44.66,Bhumibol Dam
2022-08-11,44.82,Sirikit Dam
2022-08-11,71.33,Mae Ngat Somboon Chon Dam
2022-08-11,41.56,Mae Kuang Udom Thara Dam
2022-08-11,75.36,Kiew Lom Dam
2022-08-11,84.43,Kiew Kor Ma Dam
2022-08-11,52.29,Khwae Noi Bamrung Dan Dam
2022-08-11,46.36,Mae Mok Dam
2022-08-12,45.13,Bhumibol Dam
2022-08-12,45.18,Sirikit Dam
2022-08-12,72.86,Mae Ngat Somboon Chon Dam
2022-08-12,42.23,Mae Kuang Udom Thara Dam
2022-08-12,73.94,Kiew Lom Dam
2022-08-12,83.56,Kiew Kor Ma Dam
2022-08-12,54.63,Khwae Noi Bamrung Dan Dam
2022-08-12,46.36,Mae Mok Dam
2022-08-13,45.61,Bhumibol Dam
2022-08-13,45.73,Sirikit Dam
2022-08-13,75.78,Mae Ngat Somboon Chon Dam
2022-08-13,43.99,Mae Kuang Udom Thara Dam
2022-08-13,76.6,Kiew Lom Dam
2022-08-13,84.66,Kiew Kor Ma Dam
2022-08-13,57.08,Khwae Noi Bamrung Dan Dam
2022-08-13,47.27,Mae Mok Dam
2022-08-14,46.04,Bhumibol Dam
2022-08-14,46.85,Sirikit Dam
2022-08-14,77.79,Mae Ngat Somboon Chon Dam
2022-08-14,44.87,Mae Kuang Udom Thara Dam
2022-08-14,76.85,Kiew Lom Dam
2022-08-14,84.82,Kiew Kor Ma Dam
2022-08-14,59.74,Khwae Noi Bamrung Dan Dam
2022-08-14,47.27,Mae Mok Dam
2022-08-15,46.47,Bhumibol Dam
2022-08-15,48.09,Sirikit Dam
2022-08-15,78.94,Mae Ngat Somboon Chon Dam
2022-08-15,45.52,Mae Kuang Udom Thara Dam
2022-08-15,75.49,Kiew Lom Dam
2022-08-15,83.01,Kiew Kor Ma Dam
2022-08-15,61.02,Khwae Noi Bamrung Dan Dam
2022-08-15,47.27,Mae Mok Dam
2022-08-16,46.82,Bhumibol Dam
2022-08-16,49.01,Sirikit Dam
2022-08-16,79.8,Mae Ngat Somboon Chon Dam
2022-08-16,46.43,Mae Kuang Udom Thara Dam
2022-08-16,74.34,Kiew Lom Dam
2022-08-16,81.95,Kiew Kor Ma Dam
2022-08-16,62.62,Khwae Noi Bamrung Dan Dam
2022-08-16,47.27,Mae Mok Dam
2022-08-17,47.28,Bhumibol Dam
2022-08-17,49.7,Sirikit Dam
2022-08-17,80.52,Mae Ngat Somboon Chon Dam
2022-08-17,47.58,Mae Kuang Udom Thara Dam
2022-08-17,77.43,Kiew Lom Dam
2022-08-17,80.46,Kiew Kor Ma Dam
2022-08-17,64.96,Khwae Noi Bamrung Dan Dam
2022-08-17,48.18,Mae Mok Dam
2022-08-18,47.53,Bhumibol Dam
2022-08-18,50.25,Sirikit Dam
2022-08-18,81.42,Mae Ngat Somboon Chon Dam
2022-08-18,48.19,Mae Kuang Udom Thara Dam
2022-08-18,76.66,Kiew Lom Dam
2022-08-18,79.2,Kiew Kor Ma Dam
2022-08-18,66.56,Khwae Noi Bamrung Dan Dam
2022-08-18,53.64,Mae Mok Dam
2022-08-19,47.96,Bhumibol Dam
2022-08-19,50.69,Sirikit Dam
2022-08-19,82.05,Mae Ngat Somboon Chon Dam
2022-08-19,48.67,Mae Kuang Udom Thara Dam
2022-08-19,72.52,Kiew Lom Dam
2022-08-19,77.71,Kiew Kor Ma Dam
2022-08-19,67.84,Khwae Noi Bamrung Dan Dam
2022-08-19,55.45,Mae Mok Dam
2022-08-20,48.5,Bhumibol Dam
2022-08-20,51.04,Sirikit Dam
2022-08-20,82.48,Mae Ngat Somboon Chon Dam
2022-08-20,49.08,Mae Kuang Udom Thara Dam
2022-08-20,66.54,Kiew Lom Dam
2022-08-20,76.04,Kiew Kor Ma Dam
2022-08-20,68.9,Khwae Noi Bamrung Dan Dam
2022-08-20,56.36,Mae Mok Dam
2022-08-21,48.9,Bhumibol Dam
2022-08-21,51.34,Sirikit Dam
2022-08-21,82.81,Mae Ngat Somboon Chon Dam
2022-08-21,49.43,Mae Kuang Udom Thara Dam
2022-08-21,64.52,Kiew Lom Dam
2022-08-21,74.74,Kiew Kor Ma Dam
2022-08-21,70.07,Khwae Noi Bamrung Dan Dam
2022-08-21,56.36,Mae Mok Dam
2022-08-22,49.16,Bhumibol Dam
2022-08-22,52,Sirikit Dam
2022-08-22,83.38,Mae Ngat Somboon Chon Dam
2022-08-22,50.49,Mae Kuang Udom Thara Dam
2022-08-22,68.68,Kiew Lom Dam
2022-08-22,77.53,Kiew Kor Ma Dam
2022-08-22,71.67,Khwae Noi Bamrung Dan Dam
2022-08-22,56.36,Mae Mok Dam
2022-08-23,49.37,Bhumibol Dam
2022-08-23,52.67,Sirikit Dam
2022-08-23,85.78,Mae Ngat Somboon Chon Dam
2022-08-23,52.88,Mae Kuang Udom Thara Dam
2022-08-23,70.15,Kiew Lom Dam
2022-08-23,79.86,Kiew Kor Ma Dam
2022-08-23,73.59,Khwae Noi Bamrung Dan Dam
2022-08-23,57.27,Mae Mok Dam
2022-08-24,49.6,Bhumibol Dam
2022-08-24,53.41,Sirikit Dam
2022-08-24,86.16,Mae Ngat Somboon Chon Dam
2022-08-24,53.46,Mae Kuang Udom Thara Dam
2022-08-24,70.03,Kiew Lom Dam
2022-08-24,78.66,Kiew Kor Ma Dam
2022-08-24,75.72,Khwae Noi Bamrung Dan Dam
2022-08-24,57.27,Mae Mok Dam
2022-08-25,49.87,Bhumibol Dam
2022-08-25,53.93,Sirikit Dam
2022-08-25,85.54,Mae Ngat Somboon Chon Dam
2022-08-25,54.29,Mae Kuang Udom Thara Dam
2022-08-25,70.36,Kiew Lom Dam
2022-08-25,76.93,Kiew Kor Ma Dam
2022-08-25,77.85,Khwae Noi Bamrung Dan Dam
2022-08-25,57.27,Mae Mok Dam
2022-08-26,50.07,Bhumibol Dam
2022-08-26,54.25,Sirikit Dam
2022-08-26,85.06,Mae Ngat Somboon Chon Dam
2022-08-26,56.35,Mae Kuang Udom Thara Dam
2022-08-26,91.48,Kiew Lom Dam
2022-08-26,76.69,Kiew Kor Ma Dam
2022-08-26,79.34,Khwae Noi Bamrung Dan Dam
2022-08-26,58.18,Mae Mok Dam
2022-08-27,50.27,Bhumibol Dam
2022-08-27,54.66,Sirikit Dam
2022-08-27,84.49,Mae Ngat Somboon Chon Dam
2022-08-27,57.51,Mae Kuang Udom Thara Dam
2022-08-27,82.08,Kiew Lom Dam
2022-08-27,77.05,Kiew Kor Ma Dam
2022-08-27,80.3,Khwae Noi Bamrung Dan Dam
2022-08-27,59.09,Mae Mok Dam
2022-08-28,50.55,Bhumibol Dam
2022-08-28,55.04,Sirikit Dam
2022-08-28,84.25,Mae Ngat Somboon Chon Dam
2022-08-28,58.3,Mae Kuang Udom Thara Dam
2022-08-28,67.33,Kiew Lom Dam
2022-08-28,77.17,Kiew Kor Ma Dam
2022-08-28,80.3,Khwae Noi Bamrung Dan Dam
2022-08-28,59.09,Mae Mok Dam
2022-08-29,50.95,Bhumibol Dam
2022-08-29,55.4,Sirikit Dam
2022-08-29,84.72,Mae Ngat Somboon Chon Dam
2022-08-29,59.06,Mae Kuang Udom Thara Dam
2022-08-29,62.22,Kiew Lom Dam
2022-08-29,77.17,Kiew Kor Ma Dam
2022-08-29,79.77,Khwae Noi Bamrung Dan Dam
2022-08-29,59.09,Mae Mok Dam
2022-08-30,51.3,Bhumibol Dam
2022-08-30,55.71,Sirikit Dam
2022-08-30,84.1,Mae Ngat Somboon Chon Dam
2022-08-30,59.56,Mae Kuang Udom Thara Dam
2022-08-30,60.54,Kiew Lom Dam
2022-08-30,76.93,Kiew Kor Ma Dam
2022-08-30,79.23,Khwae Noi Bamrung Dan Dam
2022-08-30,60,Mae Mok Dam
2022-08-31,51.63,Bhumibol Dam
2022-08-31,55.94,Sirikit Dam
2022-08-31,83.29,Mae Ngat Somboon Chon Dam
2022-08-31,59.95,Mae Kuang Udom Thara Dam
2022-08-31,60.94,Kiew Lom Dam
2022-08-31,76.28,Kiew Kor Ma Dam
2022-08-31,78.7,Khwae Noi Bamrung Dan Dam
2022-08-31,60,Mae Mok Dam
2022-09-01,51.87,Bhumibol Dam
2022-09-01,56.16,Sirikit Dam
2022-09-01,82.24,Mae Ngat Somboon Chon Dam
2022-09-01,60.23,Mae Kuang Udom Thara Dam
2022-09-01,62.71,Kiew Lom Dam
2022-09-01,76.28,Kiew Kor Ma Dam
2022-09-01,77.74,Khwae Noi Bamrung Dan Dam
2022-09-01,60,Mae Mok Dam
2022-09-02,52.12,Bhumibol Dam
2022-09-02,56.35,Sirikit Dam
2022-09-02,81.76,Mae Ngat Somboon Chon Dam
2022-09-02,60.58,Mae Kuang Udom Thara Dam
2022-09-02,65.3,Kiew Lom Dam
2022-09-02,76.75,Kiew Kor Ma Dam
2022-09-02,77,Khwae Noi Bamrung Dan Dam
2022-09-02,60,Mae Mok Dam
2022-09-03,52.32,Bhumibol Dam
2022-09-03,56.55,Sirikit Dam
2022-09-03,81.38,Mae Ngat Somboon Chon Dam
2022-09-03,61.03,Mae Kuang Udom Thara Dam
2022-09-03,63.95,Kiew Lom Dam
2022-09-03,76.93,Kiew Kor Ma Dam
2022-09-03,76.25,Khwae Noi Bamrung Dan Dam
2022-09-03,60,Mae Mok Dam
2022-09-04,52.5,Bhumibol Dam
2022-09-04,56.76,Sirikit Dam
2022-09-04,80.95,Mae Ngat Somboon Chon Dam
2022-09-04,61.23,Mae Kuang Udom Thara Dam
2022-09-04,60.15,Kiew Lom Dam
2022-09-04,76.64,Kiew Kor Ma Dam
2022-09-04,75.61,Khwae Noi Bamrung Dan Dam
2022-09-04,60.91,Mae Mok Dam
2022-09-05,52.67,Bhumibol Dam
2022-09-05,56.91,Sirikit Dam
2022-09-05,80.52,Mae Ngat Somboon Chon Dam
2022-09-05,61.41,Mae Kuang Udom Thara Dam
2022-09-05,57.89,Kiew Lom Dam
2022-09-05,75.98,Kiew Kor Ma Dam
2022-09-05,74.87,Khwae Noi Bamrung Dan Dam
2022-09-05,61.82,Mae Mok Dam
2022-09-06,52.84,Bhumibol Dam
2022-09-06,57.02,Sirikit Dam
2022-09-06,80.61,Mae Ngat Somboon Chon Dam
2022-09-06,61.93,Mae Kuang Udom Thara Dam
2022-09-06,57.2,Kiew Lom Dam
2022-09-06,77.76,Kiew Kor Ma Dam
2022-09-06,74.01,Khwae Noi Bamrung Dan Dam
2022-09-06,62.73,Mae Mok Dam
2022-09-07,53.01,Bhumibol Dam
2022-09-07,57.21,Sirikit Dam
2022-09-07,80.42,Mae Ngat Somboon Chon Dam
2022-09-07,62.49,Mae Kuang Udom Thara Dam
2022-09-07,57.5,Kiew Lom Dam
2022-09-07,80.04,Kiew Kor Ma Dam
2022-09-07,73.16,Khwae Noi Bamrung Dan Dam
2022-09-07,64.55,Mae Mok Dam
2022-09-08,53.33,Bhumibol Dam
2022-09-08,57.47,Sirikit Dam
2022-09-08,80.52,Mae Ngat Somboon Chon Dam
2022-09-08,63.05,Mae Kuang Udom Thara Dam
2022-09-08,57.7,Kiew Lom Dam
2022-09-08,81.24,Kiew Kor Ma Dam
2022-09-08,72.52,Khwae Noi Bamrung Dan Dam
2022-09-08,65.45,Mae Mok Dam
2022-09-09,53.71,Bhumibol Dam
2022-09-09,57.68,Sirikit Dam
2022-09-09,81.18,Mae Ngat Somboon Chon Dam
2022-09-09,63.52,Mae Kuang Udom Thara Dam
2022-09-09,58.19,Kiew Lom Dam
2022-09-09,82.19,Kiew Kor Ma Dam
2022-09-09,72.2,Khwae Noi Bamrung Dan Dam
2022-09-09,67.27,Mae Mok Dam
2022-09-10,54.03,Bhumibol Dam
2022-09-10,57.96,Sirikit Dam
2022-09-10,82.33,Mae Ngat Somboon Chon Dam
2022-09-10,64.05,Mae Kuang Udom Thara Dam
2022-09-10,60.35,Kiew Lom Dam
2022-09-10,88.14,Kiew Kor Ma Dam
2022-09-10,72.31,Khwae Noi Bamrung Dan Dam
2022-09-10,70.91,Mae Mok Dam
2022-09-11,54.52,Bhumibol Dam
2022-09-11,58.23,Sirikit Dam
2022-09-11,82.48,Mae Ngat Somboon Chon Dam
2022-09-11,65.04,Mae Kuang Udom Thara Dam
2022-09-11,68.23,Kiew Lom Dam
2022-09-11,91.54,Kiew Kor Ma Dam
2022-09-11,72.42,Khwae Noi Bamrung Dan Dam
2022-09-11,76.36,Mae Mok Dam
2022-09-12,55.24,Bhumibol Dam
2022-09-12,58.68,Sirikit Dam
2022-09-12,82.95,Mae Ngat Somboon Chon Dam
2022-09-12,65.86,Mae Kuang Udom Thara Dam
2022-09-12,76.01,Kiew Lom Dam
2022-09-12,92.88,Kiew Kor Ma Dam
2022-09-12,72.42,Khwae Noi Bamrung Dan Dam
2022-09-12,78.18,Mae Mok Dam
2022-09-13,56.13,Bhumibol Dam
2022-09-13,59.2,Sirikit Dam
2022-09-13,84.39,Mae Ngat Somboon Chon Dam
2022-09-13,67.01,Mae Kuang Udom Thara Dam
2022-09-13,76.01,Kiew Lom Dam
2022-09-13,94.69,Kiew Kor Ma Dam
2022-09-13,72.63,Khwae Noi Bamrung Dan Dam
2022-09-13,80,Mae Mok Dam
2022-09-14,57.14,Bhumibol Dam
2022-09-14,59.67,Sirikit Dam
2022-09-14,86.16,Mae Ngat Somboon Chon Dam
2022-09-14,68.41,Mae Kuang Udom Thara Dam
2022-09-14,82.99,Kiew Lom Dam
2022-09-14,101.32,Kiew Kor Ma Dam
2022-09-14,72.42,Khwae Noi Bamrung Dan Dam
2022-09-14,81.82,Mae Mok Dam
2022-09-15,58.13,Bhumibol Dam
2022-09-15,60.16,Sirikit Dam
2022-09-15,87.83,Mae Ngat Somboon Chon Dam
2022-09-15,69.63,Mae Kuang Udom Thara Dam
2022-09-15,77.3,Kiew Lom Dam
2022-09-15,101.24,Kiew Kor Ma Dam
2022-09-15,72.84,Khwae Noi Bamrung Dan Dam
2022-09-15,84.55,Mae Mok Dam
2022-09-16,58.97,Bhumibol Dam
2022-09-16,60.53,Sirikit Dam
2022-09-16,88.22,Mae Ngat Somboon Chon Dam
2022-09-16,70.51,Mae Kuang Udom Thara Dam
2022-09-16,66.99,Kiew Lom Dam
2022-09-16,98.08,Kiew Kor Ma Dam
2022-09-16,73.06,Khwae Noi Bamrung Dan Dam
2022-09-16,85.45,Mae Mok Dam
2022-09-17,59.84,Bhumibol Dam
2022-09-17,60.82,Sirikit Dam
2022-09-17,87.98,Mae Ngat Somboon Chon Dam
2022-09-17,71.2,Mae Kuang Udom Thara Dam
2022-09-17,59.08,Kiew Lom Dam
2022-09-17,93.11,Kiew Kor Ma Dam
2022-09-17,73.38,Khwae Noi Bamrung Dan Dam
2022-09-17,85.45,Mae Mok Dam
2022-09-18,60.48,Bhumibol Dam
2022-09-18,61.17,Sirikit Dam
2022-09-18,87.88,Mae Ngat Somboon Chon Dam
2022-09-18,71.74,Mae Kuang Udom Thara Dam
2022-09-18,52.3,Kiew Lom Dam
2022-09-18,87.59,Kiew Kor Ma Dam
2022-09-18,73.7,Khwae Noi Bamrung Dan Dam
2022-09-18,86.36,Mae Mok Dam
2022-09-19,60.99,Bhumibol Dam
2022-09-19,61.46,Sirikit Dam
2022-09-19,87.83,Mae Ngat Somboon Chon Dam
2022-09-19,72.38,Mae Kuang Udom Thara Dam
2022-09-19,53.77,Kiew Lom Dam
2022-09-19,84.04,Kiew Kor Ma Dam
2022-09-19,74.12,Khwae Noi Bamrung Dan Dam
2022-09-19,88.18,Mae Mok Dam
2022-09-20,61.51,Bhumibol Dam
2022-09-20,61.77,Sirikit Dam
2022-09-20,87.6,Mae Ngat Somboon Chon Dam
2022-09-20,73.03,Mae Kuang Udom Thara Dam
2022-09-20,59.22,Kiew Lom Dam
2022-09-20,85.61,Kiew Kor Ma Dam
2022-09-20,74.33,Khwae Noi Bamrung Dan Dam
2022-09-20,89.09,Mae Mok Dam
2022-09-21,61.96,Bhumibol Dam
2022-09-21,62.05,Sirikit Dam
2022-09-21,87.26,Mae Ngat Somboon Chon Dam
2022-09-21,73.84,Mae Kuang Udom Thara Dam
2022-09-21,61.12,Kiew Lom Dam
2022-09-21,86.72,Kiew Kor Ma Dam
2022-09-21,74.44,Khwae Noi Bamrung Dan Dam
2022-09-21,90,Mae Mok Dam
2022-09-22,62.35,Bhumibol Dam
2022-09-22,62.33,Sirikit Dam
2022-09-22,86.88,Mae Ngat Somboon Chon Dam
2022-09-22,74.44,Mae Kuang Udom Thara Dam
2022-09-22,63.5,Kiew Lom Dam
2022-09-22,87.82,Kiew Kor Ma Dam
2022-09-22,74.65,Khwae Noi Bamrung Dan Dam
2022-09-22,90.91,Mae Mok Dam
2022-09-23,62.75,Bhumibol Dam
2022-09-23,62.64,Sirikit Dam
2022-09-23,86.4,Mae Ngat Somboon Chon Dam
2022-09-23,75.03,Mae Kuang Udom Thara Dam
2022-09-23,65.98,Kiew Lom Dam
2022-09-23,88.14,Kiew Kor Ma Dam
2022-09-23,74.97,Khwae Noi Bamrung Dan Dam
2022-09-23,91.82,Mae Mok Dam
2022-09-24,63.2,Bhumibol Dam
2022-09-24,62.97,Sirikit Dam
2022-09-24,86.49,Mae Ngat Somboon Chon Dam
2022-09-24,75.74,Mae Kuang Udom Thara Dam
2022-09-24,68,Kiew Lom Dam
2022-09-24,90.98,Kiew Kor Ma Dam
2022-09-24,75.4,Khwae Noi Bamrung Dan Dam
2022-09-24,93.64,Mae Mok Dam
2022-09-25,63.85,Bhumibol Dam
2022-09-25,63.29,Sirikit Dam
2022-09-25,86.54,Mae Ngat Somboon Chon Dam
2022-09-25,76.56,Mae Kuang Udom Thara Dam
2022-09-25,66.99,Kiew Lom Dam
2022-09-25,91.77,Kiew Kor Ma Dam
2022-09-25,75.93,Khwae Noi Bamrung Dan Dam
2022-09-25,98.18,Mae Mok Dam
2022-09-26,64.89,Bhumibol Dam
2022-09-26,63.62,Sirikit Dam
2022-09-26,86.64,Mae Ngat Somboon Chon Dam
2022-09-26,78.75,Mae Kuang Udom Thara Dam
2022-09-26,66.77,Kiew Lom Dam
2022-09-26,96.51,Kiew Kor Ma Dam
2022-09-26,76.46,Khwae Noi Bamrung Dan Dam
2022-09-26,109.93,Mae Mok Dam
2022-09-27,66.83,Bhumibol Dam
2022-09-27,63.97,Sirikit Dam
2022-09-27,86.83,Mae Ngat Somboon Chon Dam
2022-09-27,80.01,Mae Kuang Udom Thara Dam
2022-09-27,66.88,Kiew Lom Dam
2022-09-27,97.14,Kiew Kor Ma Dam
2022-09-27,77.85,Khwae Noi Bamrung Dan Dam
2022-09-27,110,Mae Mok Dam
2022-09-28,68.73,Bhumibol Dam
2022-09-28,64.28,Sirikit Dam
2022-09-28,86.35,Mae Ngat Somboon Chon Dam
2022-09-28,80.86,Mae Kuang Udom Thara Dam
2022-09-28,64.4,Kiew Lom Dam
2022-09-28,93.9,Kiew Kor Ma Dam
2022-09-28,79.34,Khwae Noi Bamrung Dan Dam
2022-09-28,106.36,Mae Mok Dam
2022-09-29,70.06,Bhumibol Dam
2022-09-29,64.58,Sirikit Dam
2022-09-29,85.65,Mae Ngat Somboon Chon Dam
2022-09-29,81.49,Mae Kuang Udom Thara Dam
2022-09-29,57.8,Kiew Lom Dam
2022-09-29,89.56,Kiew Kor Ma Dam
2022-09-29,81.36,Khwae Noi Bamrung Dan Dam
2022-09-29,104.55,Mae Mok Dam
2022-09-30,71.01,Bhumibol Dam
2022-09-30,64.88,Sirikit Dam
2022-09-30,84.82,Mae Ngat Somboon Chon Dam
2022-09-30,82.08,Mae Kuang Udom Thara Dam
2022-09-30,57.01,Kiew Lom Dam
2022-09-30,87.27,Kiew Kor Ma Dam
2022-09-30,83.49,Khwae Noi Bamrung Dan Dam
2022-09-30,103.64,Mae Mok Dam
2022-10-01,71.89,Bhumibol Dam
2022-10-01,65.12,Sirikit Dam
2022-10-01,85.35,Mae Ngat Somboon Chon Dam
2022-10-01,82.63,Mae Kuang Udom Thara Dam
2022-10-01,58.88,Kiew Lom Dam
2022-10-01,87.51,Kiew Kor Ma Dam
2022-10-01,85.73,Khwae Noi Bamrung Dan Dam
2022-10-01,109.09,Mae Mok Dam
2022-10-02,73.32,Bhumibol Dam
2022-10-02,65.38,Sirikit Dam
2022-10-02,86.64,Mae Ngat Somboon Chon Dam
2022-10-02,83.34,Mae Kuang Udom Thara Dam
2022-10-02,67.77,Kiew Lom Dam
2022-10-02,91.93,Kiew Kor Ma Dam
2022-10-02,88.5,Khwae Noi Bamrung Dan Dam
2022-10-02,114.55,Mae Mok Dam
2022-10-03,74.75,Bhumibol Dam
2022-10-03,66.24,Sirikit Dam
2022-10-03,87.6,Mae Ngat Somboon Chon Dam
2022-10-03,83.86,Mae Kuang Udom Thara Dam
2022-10-03,79.11,Kiew Lom Dam
2022-10-03,97.45,Kiew Kor Ma Dam
2022-10-03,90.52,Khwae Noi Bamrung Dan Dam
2022-10-03,110,Mae Mok Dam
2022-10-04,76.5,Bhumibol Dam
2022-10-04,66.91,Sirikit Dam
2022-10-04,88.69,Mae Ngat Somboon Chon Dam
2022-10-04,84.46,Mae Kuang Udom Thara Dam
2022-10-04,83.77,Kiew Lom Dam
2022-10-04,100.71,Kiew Kor Ma Dam
2022-10-04,92.65,Khwae Noi Bamrung Dan Dam
2022-10-04,108.18,Mae Mok Dam
2022-10-05,78.26,Bhumibol Dam
2022-10-05,67.56,Sirikit Dam
2022-10-05,89.51,Mae Ngat Somboon Chon Dam
2022-10-05,85.14,Mae Kuang Udom Thara Dam
2022-10-05,87.07,Kiew Lom Dam
2022-10-05,103.78,Kiew Kor Ma Dam
2022-10-05,94.99,Khwae Noi Bamrung Dan Dam
2022-10-05,106.36,Mae Mok Dam
2022-10-06,79.7,Bhumibol Dam
2022-10-06,68.03,Sirikit Dam
2022-10-06,90.28,Mae Ngat Somboon Chon Dam
2022-10-06,85.78,Mae Kuang Udom Thara Dam
2022-10-06,90.01,Kiew Lom Dam
2022-10-06,105.77,Kiew Kor Ma Dam
2022-10-06,96.7,Khwae Noi Bamrung Dan Dam
2022-10-06,105.45,Mae Mok Dam
2022-10-07,80.76,Bhumibol Dam
2022-10-07,68.42,Sirikit Dam
2022-10-07,91.03,Mae Ngat Somboon Chon Dam
2022-10-07,86.31,Mae Kuang Udom Thara Dam
2022-10-07,91.71,Kiew Lom Dam
2022-10-07,107.02,Kiew Kor Ma Dam
2022-10-07,98.19,Khwae Noi Bamrung Dan Dam
2022-10-07,103.64,Mae Mok Dam
2022-10-08,81.56,Bhumibol Dam
2022-10-08,68.76,Sirikit Dam
2022-10-08,91.78,Mae Ngat Somboon Chon Dam
2022-10-08,86.46,Mae Kuang Udom Thara Dam
2022-10-08,92.51,Kiew Lom Dam
2022-10-08,108.15,Kiew Kor Ma Dam
2022-10-08,99.15,Khwae Noi Bamrung Dan Dam
2022-10-08,103.64,Mae Mok Dam
2022-10-09,82.22,Bhumibol Dam
2022-10-09,69.05,Sirikit Dam
2022-10-09,92.48,Mae Ngat Somboon Chon Dam
2022-10-09,86.76,Mae Kuang Udom Thara Dam
2022-10-09,91.92,Kiew Lom Dam
2022-10-09,108.95,Kiew Kor Ma Dam
2022-10-09,99.89,Khwae Noi Bamrung Dan Dam
2022-10-09,103.64,Mae Mok Dam
2022-10-10,82.75,Bhumibol Dam
2022-10-10,69.36,Sirikit Dam
2022-10-10,93.1,Mae Ngat Somboon Chon Dam
2022-10-10,87.06,Mae Kuang Udom Thara Dam
2022-10-10,90.9,Kiew Lom Dam
2022-10-10,109.11,Kiew Kor Ma Dam
2022-10-10,100.53,Khwae Noi Bamrung Dan Dam
2022-10-10,102.73,Mae Mok Dam
2022-10-11,83.33,Bhumibol Dam
2022-10-11,69.7,Sirikit Dam
2022-10-11,94.11,Mae Ngat Somboon Chon Dam
2022-10-11,87.54,Mae Kuang Udom Thara Dam
2022-10-11,90.9,Kiew Lom Dam
2022-10-11,109.42,Kiew Kor Ma Dam
2022-10-11,101.06,Khwae Noi Bamrung Dan Dam
2022-10-11,102.73,Mae Mok Dam
2022-10-12,84.08,Bhumibol Dam
2022-10-12,70.04,Sirikit Dam
2022-10-12,94.98,Mae Ngat Somboon Chon Dam
2022-10-12,87.95,Mae Kuang Udom Thara Dam
2022-10-12,92.07,Kiew Lom Dam
2022-10-12,110.62,Kiew Kor Ma Dam
2022-10-12,101.28,Khwae Noi Bamrung Dan Dam
2022-10-12,101.82,Mae Mok Dam
