Date,Water volume in dams (by %),Name of dam
2021-10-13,45.53,Sirikit Dam
2021-10-13,38.03,Mae Ngat Somboon Chon Dam
2021-10-13,24.02,Mae Kuang Udom Thara Dam
2021-10-13,77.2,Kiew Lom Dam
2021-10-13,64.97,Kiew Kor Ma Dam
2021-10-13,96.81,Khwae Noi Bamrung Dan Dam
2021-10-13,102.73,Mae Mok Dam
2021-10-14,52.74,Bhumibol Dam
2021-10-14,45.68,Sirikit Dam
2021-10-14,38.06,Mae Ngat Somboon Chon Dam
2021-10-14,24.12,Mae Kuang Udom Thara Dam
2021-10-14,77.5,Kiew Lom Dam
2021-10-14,65.54,Kiew Kor Ma Dam
2021-10-14,97.23,Khwae Noi Bamrung Dan Dam
2021-10-14,102.73,Mae Mok Dam
2021-10-15,52.96,Bhumibol Dam
2021-10-15,45.81,Sirikit Dam
2021-10-15,38.09,Mae Ngat Somboon Chon Dam
2021-10-15,24.22,Mae Kuang Udom Thara Dam
2021-10-15,77.57,Kiew Lom Dam
2021-10-15,65.92,Kiew Kor Ma Dam
2021-10-15,97.66,Khwae Noi Bamrung Dan Dam
2021-10-15,102.42,Mae Mok Dam
2021-10-16,53.13,Bhumibol Dam
2021-10-16,45.89,Sirikit Dam
2021-10-16,38.2,Mae Ngat Somboon Chon Dam
2021-10-16,23.99,Mae Kuang Udom Thara Dam
2021-10-16,77.57,Kiew Lom Dam
2021-10-16,66.25,Kiew Kor Ma Dam
2021-10-16,97.98,Khwae Noi Bamrung Dan Dam
2021-10-16,103.64,Mae Mok Dam
2021-10-17,53.51,Bhumibol Dam
2021-10-17,46,Sirikit Dam
2021-10-17,38.38,Mae Ngat Somboon Chon Dam
2021-10-17,24.33,Mae Kuang Udom Thara Dam
2021-10-17,78.21,Kiew Lom Dam
2021-10-17,66.75,Kiew Kor Ma Dam
2021-10-17,98.51,Khwae Noi Bamrung Dan Dam
2021-10-17,103.31,Mae Mok Dam
2021-10-18,54.15,Bhumibol Dam
2021-10-18,46.06,Sirikit Dam
2021-10-18,38.49,Mae Ngat Somboon Chon Dam
2021-10-18,24.92,Mae Kuang Udom Thara Dam
2021-10-18,79.24,Kiew Lom Dam
2021-10-18,67.35,Kiew Kor Ma Dam
2021-10-18,98.83,Khwae Noi Bamrung Dan Dam
2021-10-18,103.44,Mae Mok Dam
2021-10-19,54.82,Bhumibol Dam
2021-10-19,46.15,Sirikit Dam
2021-10-19,38.55,Mae Ngat Somboon Chon Dam
2021-10-19,25.04,Mae Kuang Udom Thara Dam
2021-10-19,79.79,Kiew Lom Dam
2021-10-19,67.84,Kiew Kor Ma Dam
2021-10-19,99.25,Khwae Noi Bamrung Dan Dam
2021-10-19,103.64,Mae Mok Dam
2021-10-20,55.48,Bhumibol Dam
2021-10-20,46.23,Sirikit Dam
2021-10-20,38.64,Mae Ngat Somboon Chon Dam
2021-10-20,25.23,Mae Kuang Udom Thara Dam
2021-10-20,80.49,Kiew Lom Dam
2021-10-20,68.38,Kiew Kor Ma Dam
2021-10-20,99.47,Khwae Noi Bamrung Dan Dam
2021-10-20,103.64,Mae Mok Dam
2021-10-21,55.79,Bhumibol Dam
2021-10-21,46.26,Sirikit Dam
2021-10-21,38.68,Mae Ngat Somboon Chon Dam
2021-10-21,25.39,Mae Kuang Udom Thara Dam
2021-10-21,81.18,Kiew Lom Dam
2021-10-21,68.93,Kiew Kor Ma Dam
2021-10-21,99.79,Khwae Noi Bamrung Dan Dam
2021-10-21,104.2,Mae Mok Dam
2021-10-22,56.14,Bhumibol Dam
2021-10-22,46.33,Sirikit Dam
2021-10-22,38.72,Mae Ngat Somboon Chon Dam
2021-10-22,25.4,Mae Kuang Udom Thara Dam
2021-10-22,81.85,Kiew Lom Dam
2021-10-22,69.48,Kiew Kor Ma Dam
2021-10-22,100.65,Khwae Noi Bamrung Dan Dam
2021-10-22,104.58,Mae Mok Dam
2021-10-23,56.52,Bhumibol Dam
2021-10-23,46.44,Sirikit Dam
2021-10-23,38.84,Mae Ngat Somboon Chon Dam
2021-10-23,25.49,Mae Kuang Udom Thara Dam
2021-10-23,82.22,Kiew Lom Dam
2021-10-23,69.86,Kiew Kor Ma Dam
2021-10-23,101.47,Khwae Noi Bamrung Dan Dam
2021-10-23,104.55,Mae Mok Dam
2021-10-24,57.03,Bhumibol Dam
2021-10-24,46.5,Sirikit Dam
2021-10-24,39.1,Mae Ngat Somboon Chon Dam
2021-10-24,25.73,Mae Kuang Udom Thara Dam
2021-10-24,82.85,Kiew Lom Dam
2021-10-24,71.25,Kiew Kor Ma Dam
2021-10-24,101.92,Khwae Noi Bamrung Dan Dam
2021-10-24,103.64,Mae Mok Dam
2021-10-25,57.5,Bhumibol Dam
2021-10-25,46.57,Sirikit Dam
2021-10-25,39.33,Mae Ngat Somboon Chon Dam
2021-10-25,25.88,Mae Kuang Udom Thara Dam
2021-10-25,84.16,Kiew Lom Dam
2021-10-25,72.49,Kiew Kor Ma Dam
2021-10-25,101.92,Khwae Noi Bamrung Dan Dam
2021-10-25,103.64,Mae Mok Dam
2021-10-26,57.89,Bhumibol Dam
2021-10-26,46.62,Sirikit Dam
2021-10-26,39.52,Mae Ngat Somboon Chon Dam
2021-10-26,25.91,Mae Kuang Udom Thara Dam
2021-10-26,84.47,Kiew Lom Dam
2021-10-26,73.32,Kiew Kor Ma Dam
2021-10-26,101.92,Khwae Noi Bamrung Dan Dam
2021-10-26,102.73,Mae Mok Dam
2021-10-27,58.17,Bhumibol Dam
2021-10-27,46.68,Sirikit Dam
2021-10-27,39.67,Mae Ngat Somboon Chon Dam
2021-10-27,25.94,Mae Kuang Udom Thara Dam
2021-10-27,84.65,Kiew Lom Dam
2021-10-27,73.85,Kiew Kor Ma Dam
2021-10-27,101.7,Khwae Noi Bamrung Dan Dam
2021-10-27,102.73,Mae Mok Dam
2021-10-28,58.48,Bhumibol Dam
2021-10-28,46.73,Sirikit Dam
2021-10-28,39.78,Mae Ngat Somboon Chon Dam
2021-10-28,26,Mae Kuang Udom Thara Dam
2021-10-28,84.8,Kiew Lom Dam
2021-10-28,74.32,Kiew Kor Ma Dam
2021-10-28,101.38,Khwae Noi Bamrung Dan Dam
2021-10-28,101.82,Mae Mok Dam
2021-10-29,58.77,Bhumibol Dam
2021-10-29,46.77,Sirikit Dam
2021-10-29,39.84,Mae Ngat Somboon Chon Dam
2021-10-29,26.14,Mae Kuang Udom Thara Dam
2021-10-29,84.93,Kiew Lom Dam
2021-10-29,74.68,Kiew Kor Ma Dam
2021-10-29,100.85,Khwae Noi Bamrung Dan Dam
2021-10-29,101.82,Mae Mok Dam
2021-10-30,58.99,Bhumibol Dam
2021-10-30,46.78,Sirikit Dam
2021-10-30,39.93,Mae Ngat Somboon Chon Dam
2021-10-30,26.28,Mae Kuang Udom Thara Dam
2021-10-30,85.03,Kiew Lom Dam
2021-10-30,75.04,Kiew Kor Ma Dam
2021-10-30,100.43,Khwae Noi Bamrung Dan Dam
2021-10-30,102.04,Mae Mok Dam
2021-10-31,59.22,Bhumibol Dam
2021-10-31,46.88,Sirikit Dam
2021-10-31,40.09,Mae Ngat Somboon Chon Dam
2021-10-31,26.5,Mae Kuang Udom Thara Dam
2021-10-31,85.13,Kiew Lom Dam
2021-10-31,75.51,Kiew Kor Ma Dam
2021-10-31,100.38,Khwae Noi Bamrung Dan Dam
2021-10-31,102.42,Mae Mok Dam
2021-11-01,59.64,Bhumibol Dam
2021-11-01,46.97,Sirikit Dam
2021-11-01,40.29,Mae Ngat Somboon Chon Dam
2021-11-01,26.93,Mae Kuang Udom Thara Dam
2021-11-01,85.61,Kiew Lom Dam
2021-11-01,75.86,Kiew Kor Ma Dam
2021-11-01,100.49,Khwae Noi Bamrung Dan Dam
2021-11-01,102.55,Mae Mok Dam
2021-11-02,59.78,Bhumibol Dam
2021-11-02,47.09,Sirikit Dam
2021-11-02,40.98,Mae Ngat Somboon Chon Dam
2021-11-02,27.28,Mae Kuang Udom Thara Dam
2021-11-02,86.64,Kiew Lom Dam
2021-11-02,76.28,Kiew Kor Ma Dam
2021-11-02,100.75,Khwae Noi Bamrung Dan Dam
2021-11-02,102.73,Mae Mok Dam
2021-11-03,60.01,Bhumibol Dam
2021-11-03,47.17,Sirikit Dam
2021-11-03,41.59,Mae Ngat Somboon Chon Dam
2021-11-03,27.52,Mae Kuang Udom Thara Dam
2021-11-03,87.25,Kiew Lom Dam
2021-11-03,76.58,Kiew Kor Ma Dam
2021-11-03,100.96,Khwae Noi Bamrung Dan Dam
2021-11-03,102.73,Mae Mok Dam
2021-11-04,60.24,Bhumibol Dam
2021-11-04,47.25,Sirikit Dam
2021-11-04,42.03,Mae Ngat Somboon Chon Dam
2021-11-04,27.78,Mae Kuang Udom Thara Dam
2021-11-04,88.25,Kiew Lom Dam
2021-11-04,78.01,Kiew Kor Ma Dam
2021-11-04,101.28,Khwae Noi Bamrung Dan Dam
2021-11-04,101.82,Mae Mok Dam
2021-11-05,60.48,Bhumibol Dam
2021-11-05,47.29,Sirikit Dam
2021-11-05,42.32,Mae Ngat Somboon Chon Dam
2021-11-05,28.01,Mae Kuang Udom Thara Dam
2021-11-05,89.74,Kiew Lom Dam
2021-11-05,78.66,Kiew Kor Ma Dam
2021-11-05,101.38,Khwae Noi Bamrung Dan Dam
2021-11-05,101.82,Mae Mok Dam
2021-11-06,60.7,Bhumibol Dam
2021-11-06,47.36,Sirikit Dam
2021-11-06,42.55,Mae Ngat Somboon Chon Dam
2021-11-06,27.8,Mae Kuang Udom Thara Dam
2021-11-06,90.3,Kiew Lom Dam
2021-11-06,79.2,Kiew Kor Ma Dam
2021-11-06,101.38,Khwae Noi Bamrung Dan Dam
2021-11-06,101.82,Mae Mok Dam
2021-11-07,60.88,Bhumibol Dam
2021-11-07,47.39,Sirikit Dam
2021-11-07,42.72,Mae Ngat Somboon Chon Dam
2021-11-07,28.35,Mae Kuang Udom Thara Dam
2021-11-07,90.88,Kiew Lom Dam
2021-11-07,79.68,Kiew Kor Ma Dam
2021-11-07,101.28,Khwae Noi Bamrung Dan Dam
2021-11-07,101.82,Mae Mok Dam
2021-11-08,61.08,Bhumibol Dam
2021-11-08,47.41,Sirikit Dam
2021-11-08,42.84,Mae Ngat Somboon Chon Dam
2021-11-08,28.48,Mae Kuang Udom Thara Dam
2021-11-08,91.34,Kiew Lom Dam
2021-11-08,80.16,Kiew Kor Ma Dam
2021-11-08,101.28,Khwae Noi Bamrung Dan Dam
2021-11-08,100.91,Mae Mok Dam
2021-11-09,61.14,Bhumibol Dam
2021-11-09,47.48,Sirikit Dam
2021-11-09,42.89,Mae Ngat Somboon Chon Dam
2021-11-09,28.62,Mae Kuang Udom Thara Dam
2021-11-09,91.92,Kiew Lom Dam
2021-11-09,80.46,Kiew Kor Ma Dam
2021-11-09,101.28,Khwae Noi Bamrung Dan Dam
2021-11-09,100.91,Mae Mok Dam
2021-11-10,61.3,Bhumibol Dam
2021-11-10,47.46,Sirikit Dam
2021-11-10,42.92,Mae Ngat Somboon Chon Dam
2021-11-10,28.8,Mae Kuang Udom Thara Dam
2021-11-10,92.36,Kiew Lom Dam
2021-11-10,80.99,Kiew Kor Ma Dam
2021-11-10,101.38,Khwae Noi Bamrung Dan Dam
2021-11-10,100.91,Mae Mok Dam
2021-11-11,61.42,Bhumibol Dam
2021-11-11,47.49,Sirikit Dam
2021-11-11,43.04,Mae Ngat Somboon Chon Dam
2021-11-11,28.96,Mae Kuang Udom Thara Dam
2021-11-11,92.82,Kiew Lom Dam
2021-11-11,81.47,Kiew Kor Ma Dam
2021-11-11,101.49,Khwae Noi Bamrung Dan Dam
2021-11-11,100.91,Mae Mok Dam
2021-11-12,61.57,Bhumibol Dam
2021-11-12,47.51,Sirikit Dam
2021-11-12,43.1,Mae Ngat Somboon Chon Dam
2021-11-12,29.09,Mae Kuang Udom Thara Dam
2021-11-12,93.1,Kiew Lom Dam
2021-11-12,81.83,Kiew Kor Ma Dam
2021-11-12,101.6,Khwae Noi Bamrung Dan Dam
2021-11-12,100.91,Mae Mok Dam
2021-11-13,61.68,Bhumibol Dam
2021-11-13,47.51,Sirikit Dam
2021-11-13,43.22,Mae Ngat Somboon Chon Dam
2021-11-13,29.23,Mae Kuang Udom Thara Dam
2021-11-13,93.39,Kiew Lom Dam
2021-11-13,82.19,Kiew Kor Ma Dam
2021-11-13,101.6,Khwae Noi Bamrung Dan Dam
2021-11-13,100.89,Mae Mok Dam
2021-11-14,61.77,Bhumibol Dam
2021-11-14,47.51,Sirikit Dam
2021-11-14,43.33,Mae Ngat Somboon Chon Dam
2021-11-14,29.35,Mae Kuang Udom Thara Dam
2021-11-14,93.68,Kiew Lom Dam
2021-11-14,82.43,Kiew Kor Ma Dam
2021-11-14,101.63,Khwae Noi Bamrung Dan Dam
2021-11-14,100.91,Mae Mok Dam
2021-11-15,61.89,Bhumibol Dam
2021-11-15,47.53,Sirikit Dam
2021-11-15,43.45,Mae Ngat Somboon Chon Dam
2021-11-15,29.47,Mae Kuang Udom Thara Dam
2021-11-15,93.83,Kiew Lom Dam
2021-11-15,82.92,Kiew Kor Ma Dam
2021-11-15,101.7,Khwae Noi Bamrung Dan Dam
2021-11-15,100.91,Mae Mok Dam
2021-11-16,61.97,Bhumibol Dam
2021-11-16,47.53,Sirikit Dam
2021-11-16,43.53,Mae Ngat Somboon Chon Dam
2021-11-16,29.59,Mae Kuang Udom Thara Dam
2021-11-16,94.13,Kiew Lom Dam
2021-11-16,82.92,Kiew Kor Ma Dam
2021-11-16,101.7,Khwae Noi Bamrung Dan Dam
2021-11-16,100.91,Mae Mok Dam
2021-11-17,62.03,Bhumibol Dam
2021-11-17,47.55,Sirikit Dam
2021-11-17,43.59,Mae Ngat Somboon Chon Dam
2021-11-17,29.71,Mae Kuang Udom Thara Dam
2021-11-17,94.28,Kiew Lom Dam
2021-11-17,83.08,Kiew Kor Ma Dam
2021-11-17,101.7,Khwae Noi Bamrung Dan Dam
2021-11-17,100.91,Mae Mok Dam
2021-11-18,62.08,Bhumibol Dam
2021-11-18,47.56,Sirikit Dam
2021-11-18,43.63,Mae Ngat Somboon Chon Dam
2021-11-18,29.81,Mae Kuang Udom Thara Dam
2021-11-18,94.28,Kiew Lom Dam
2021-11-18,83.4,Kiew Kor Ma Dam
2021-11-18,101.6,Khwae Noi Bamrung Dan Dam
2021-11-18,100.91,Mae Mok Dam
2021-11-19,62.13,Bhumibol Dam
2021-11-19,47.56,Sirikit Dam
2021-11-19,43.65,Mae Ngat Somboon Chon Dam
2021-11-19,29.91,Mae Kuang Udom Thara Dam
2021-11-19,93.97,Kiew Lom Dam
2021-11-19,83.56,Kiew Kor Ma Dam
2021-11-19,101.6,Khwae Noi Bamrung Dan Dam
2021-11-19,100.91,Mae Mok Dam
2021-11-20,62.15,Bhumibol Dam
2021-11-20,47.56,Sirikit Dam
2021-11-20,43.68,Mae Ngat Somboon Chon Dam
2021-11-20,30.01,Mae Kuang Udom Thara Dam
2021-11-20,93.84,Kiew Lom Dam
2021-11-20,83.32,Kiew Kor Ma Dam
2021-11-20,101.6,Khwae Noi Bamrung Dan Dam
2021-11-20,100.64,Mae Mok Dam
2021-11-21,62.21,Bhumibol Dam
2021-11-21,47.56,Sirikit Dam
2021-11-21,43.72,Mae Ngat Somboon Chon Dam
2021-11-21,30.11,Mae Kuang Udom Thara Dam
2021-11-21,94.29,Kiew Lom Dam
2021-11-21,83.08,Kiew Kor Ma Dam
2021-11-21,101.58,Khwae Noi Bamrung Dan Dam
2021-11-21,100.91,Mae Mok Dam
2021-11-22,62.25,Bhumibol Dam
2021-11-22,47.56,Sirikit Dam
2021-11-22,43.75,Mae Ngat Somboon Chon Dam
2021-11-22,30.18,Mae Kuang Udom Thara Dam
2021-11-22,94.86,Kiew Lom Dam
2021-11-22,83.08,Kiew Kor Ma Dam
2021-11-22,101.38,Khwae Noi Bamrung Dan Dam
2021-11-22,100.91,Mae Mok Dam
2021-11-23,62.32,Bhumibol Dam
2021-11-23,47.56,Sirikit Dam
2021-11-23,43.77,Mae Ngat Somboon Chon Dam
2021-11-23,30.25,Mae Kuang Udom Thara Dam
2021-11-23,95.15,Kiew Lom Dam
2021-11-23,83.32,Kiew Kor Ma Dam
2021-11-23,101.28,Khwae Noi Bamrung Dan Dam
2021-11-23,100.91,Mae Mok Dam
2021-11-24,62.35,Bhumibol Dam
2021-11-24,47.55,Sirikit Dam
2021-11-24,43.79,Mae Ngat Somboon Chon Dam
2021-11-24,30.42,Mae Kuang Udom Thara Dam
2021-11-24,95.3,Kiew Lom Dam
2021-11-24,83.88,Kiew Kor Ma Dam
2021-11-24,101.06,Khwae Noi Bamrung Dan Dam
2021-11-24,100.91,Mae Mok Dam
2021-11-25,62.42,Bhumibol Dam
2021-11-25,47.53,Sirikit Dam
2021-11-25,43.8,Mae Ngat Somboon Chon Dam
2021-11-25,30.5,Mae Kuang Udom Thara Dam
2021-11-25,95.44,Kiew Lom Dam
2021-11-25,84.04,Kiew Kor Ma Dam
2021-11-25,100.85,Khwae Noi Bamrung Dan Dam
2021-11-25,100,Mae Mok Dam
2021-11-26,62.51,Bhumibol Dam
2021-11-26,47.49,Sirikit Dam
2021-11-26,43.8,Mae Ngat Somboon Chon Dam
2021-11-26,30.58,Mae Kuang Udom Thara Dam
2021-11-26,95.59,Kiew Lom Dam
2021-11-26,84.19,Kiew Kor Ma Dam
2021-11-26,100.64,Khwae Noi Bamrung Dan Dam
2021-11-26,100,Mae Mok Dam
2021-11-27,62.59,Bhumibol Dam
2021-11-27,47.46,Sirikit Dam
2021-11-27,43.85,Mae Ngat Somboon Chon Dam
2021-11-27,30.68,Mae Kuang Udom Thara Dam
2021-11-27,95.74,Kiew Lom Dam
2021-11-27,84.35,Kiew Kor Ma Dam
2021-11-27,100.43,Khwae Noi Bamrung Dan Dam
2021-11-27,100.38,Mae Mok Dam
2021-11-28,62.64,Bhumibol Dam
2021-11-28,47.41,Sirikit Dam
2021-11-28,43.91,Mae Ngat Somboon Chon Dam
2021-11-28,30.74,Mae Kuang Udom Thara Dam
2021-11-28,95.83,Kiew Lom Dam
2021-11-28,84.43,Kiew Kor Ma Dam
2021-11-28,100.22,Khwae Noi Bamrung Dan Dam
2021-11-28,100,Mae Mok Dam
2021-11-29,62.71,Bhumibol Dam
2021-11-29,47.38,Sirikit Dam
2021-11-29,43.96,Mae Ngat Somboon Chon Dam
2021-11-29,30.91,Mae Kuang Udom Thara Dam
2021-11-29,95.83,Kiew Lom Dam
2021-11-29,84.43,Kiew Kor Ma Dam
2021-11-29,100,Khwae Noi Bamrung Dan Dam
2021-11-29,100,Mae Mok Dam
2021-11-30,62.71,Bhumibol Dam
2021-11-30,47.36,Sirikit Dam
2021-11-30,43.98,Mae Ngat Somboon Chon Dam
2021-11-30,30.91,Mae Kuang Udom Thara Dam
2021-11-30,95.89,Kiew Lom Dam
2021-11-30,84.66,Kiew Kor Ma Dam
2021-11-30,99.89,Khwae Noi Bamrung Dan Dam
2021-11-30,100,Mae Mok Dam
2021-12-01,62.69,Bhumibol Dam
2021-12-01,47.38,Sirikit Dam
2021-12-01,43.98,Mae Ngat Somboon Chon Dam
2021-12-01,30.98,Mae Kuang Udom Thara Dam
2021-12-01,95.89,Kiew Lom Dam
2021-12-01,84.66,Kiew Kor Ma Dam
2021-12-01,99.68,Khwae Noi Bamrung Dan Dam
2021-12-01,100,Mae Mok Dam
2021-12-02,62.69,Bhumibol Dam
2021-12-02,47.34,Sirikit Dam
2021-12-02,43.97,Mae Ngat Somboon Chon Dam
2021-12-02,31.05,Mae Kuang Udom Thara Dam
2021-12-02,95.89,Kiew Lom Dam
2021-12-02,84.66,Kiew Kor Ma Dam
2021-12-02,99.36,Khwae Noi Bamrung Dan Dam
2021-12-02,100,Mae Mok Dam
2021-12-03,62.68,Bhumibol Dam
2021-12-03,47.31,Sirikit Dam
2021-12-03,43.95,Mae Ngat Somboon Chon Dam
2021-12-03,31.11,Mae Kuang Udom Thara Dam
2021-12-03,95.74,Kiew Lom Dam
2021-12-03,84.66,Kiew Kor Ma Dam
2021-12-03,99.15,Khwae Noi Bamrung Dan Dam
2021-12-03,100.25,Mae Mok Dam
2021-12-04,62.64,Bhumibol Dam
2021-12-04,47.27,Sirikit Dam
2021-12-04,43.97,Mae Ngat Somboon Chon Dam
2021-12-04,31.19,Mae Kuang Udom Thara Dam
2021-12-04,95.74,Kiew Lom Dam
2021-12-04,84.66,Kiew Kor Ma Dam
2021-12-04,98.94,Khwae Noi Bamrung Dan Dam
2021-12-04,100.13,Mae Mok Dam
2021-12-05,62.64,Bhumibol Dam
2021-12-05,47.23,Sirikit Dam
2021-12-05,44,Mae Ngat Somboon Chon Dam
2021-12-05,31.27,Mae Kuang Udom Thara Dam
2021-12-05,95.74,Kiew Lom Dam
2021-12-05,84.66,Kiew Kor Ma Dam
2021-12-05,98.65,Khwae Noi Bamrung Dan Dam
2021-12-05,100.13,Mae Mok Dam
2021-12-06,62.61,Bhumibol Dam
2021-12-06,47.19,Sirikit Dam
2021-12-06,44.02,Mae Ngat Somboon Chon Dam
2021-12-06,31.34,Mae Kuang Udom Thara Dam
2021-12-06,95.74,Kiew Lom Dam
2021-12-06,84.74,Kiew Kor Ma Dam
2021-12-06,98.4,Khwae Noi Bamrung Dan Dam
2021-12-06,100,Mae Mok Dam
2021-12-07,62.55,Bhumibol Dam
2021-12-07,47.16,Sirikit Dam
2021-12-07,44.03,Mae Ngat Somboon Chon Dam
2021-12-07,31.41,Mae Kuang Udom Thara Dam
2021-12-07,95.59,Kiew Lom Dam
2021-12-07,84.82,Kiew Kor Ma Dam
2021-12-07,98.19,Khwae Noi Bamrung Dan Dam
2021-12-07,100,Mae Mok Dam
2021-12-08,62.49,Bhumibol Dam
2021-12-08,47.12,Sirikit Dam
2021-12-08,44,Mae Ngat Somboon Chon Dam
2021-12-08,31.46,Mae Kuang Udom Thara Dam
2021-12-08,95.59,Kiew Lom Dam
2021-12-08,84.82,Kiew Kor Ma Dam
2021-12-08,97.87,Khwae Noi Bamrung Dan Dam
2021-12-08,100,Mae Mok Dam
2021-12-09,62.35,Bhumibol Dam
2021-12-09,47.09,Sirikit Dam
2021-12-09,43.96,Mae Ngat Somboon Chon Dam
2021-12-09,31.52,Mae Kuang Udom Thara Dam
2021-12-09,95.44,Kiew Lom Dam
2021-12-09,84.82,Kiew Kor Ma Dam
2021-12-09,97.66,Khwae Noi Bamrung Dan Dam
2021-12-09,100,Mae Mok Dam
2021-12-10,62.26,Bhumibol Dam
2021-12-10,47.05,Sirikit Dam
2021-12-10,43.92,Mae Ngat Somboon Chon Dam
2021-12-10,31.58,Mae Kuang Udom Thara Dam
2021-12-10,95.44,Kiew Lom Dam
2021-12-10,84.82,Kiew Kor Ma Dam
2021-12-10,97.45,Khwae Noi Bamrung Dan Dam
2021-12-10,100,Mae Mok Dam
2021-12-11,62.16,Bhumibol Dam
2021-12-11,47.01,Sirikit Dam
2021-12-11,43.92,Mae Ngat Somboon Chon Dam
2021-12-11,31.64,Mae Kuang Udom Thara Dam
2021-12-11,95.44,Kiew Lom Dam
2021-12-11,84.74,Kiew Kor Ma Dam
2021-12-11,97.2,Khwae Noi Bamrung Dan Dam
2021-12-11,100,Mae Mok Dam
2021-12-12,62.03,Bhumibol Dam
2021-12-12,46.97,Sirikit Dam
2021-12-12,43.94,Mae Ngat Somboon Chon Dam
2021-12-12,31.71,Mae Kuang Udom Thara Dam
2021-12-12,95.44,Kiew Lom Dam
2021-12-12,84.66,Kiew Kor Ma Dam
2021-12-12,96.91,Khwae Noi Bamrung Dan Dam
2021-12-12,100,Mae Mok Dam
2021-12-13,61.89,Bhumibol Dam
2021-12-13,46.92,Sirikit Dam
2021-12-13,43.93,Mae Ngat Somboon Chon Dam
2021-12-13,31.77,Mae Kuang Udom Thara Dam
2021-12-13,95.44,Kiew Lom Dam
2021-12-13,84.43,Kiew Kor Ma Dam
2021-12-13,96.7,Khwae Noi Bamrung Dan Dam
2021-12-13,100,Mae Mok Dam
2021-12-14,61.79,Bhumibol Dam
2021-12-14,46.86,Sirikit Dam
2021-12-14,43.9,Mae Ngat Somboon Chon Dam
2021-12-14,31.83,Mae Kuang Udom Thara Dam
2021-12-14,95.44,Kiew Lom Dam
2021-12-14,84.35,Kiew Kor Ma Dam
2021-12-14,96.49,Khwae Noi Bamrung Dan Dam
2021-12-14,100,Mae Mok Dam
2021-12-15,61.66,Bhumibol Dam
2021-12-15,46.8,Sirikit Dam
2021-12-15,43.86,Mae Ngat Somboon Chon Dam
2021-12-15,31.89,Mae Kuang Udom Thara Dam
2021-12-15,95.38,Kiew Lom Dam
2021-12-15,84.27,Kiew Kor Ma Dam
2021-12-15,96.17,Khwae Noi Bamrung Dan Dam
2021-12-15,100,Mae Mok Dam
2021-12-16,61.57,Bhumibol Dam
2021-12-16,46.75,Sirikit Dam
2021-12-16,43.82,Mae Ngat Somboon Chon Dam
2021-12-16,31.95,Mae Kuang Udom Thara Dam
2021-12-16,95.38,Kiew Lom Dam
2021-12-16,84.19,Kiew Kor Ma Dam
2021-12-16,95.95,Khwae Noi Bamrung Dan Dam
2021-12-16,99.09,Mae Mok Dam
2021-12-17,61.42,Bhumibol Dam
2021-12-17,46.73,Sirikit Dam
2021-12-17,43.77,Mae Ngat Somboon Chon Dam
2021-12-17,32,Mae Kuang Udom Thara Dam
2021-12-17,95.38,Kiew Lom Dam
2021-12-17,84.04,Kiew Kor Ma Dam
2021-12-17,95.74,Khwae Noi Bamrung Dan Dam
2021-12-17,98.18,Mae Mok Dam
2021-12-18,61.3,Bhumibol Dam
2021-12-18,46.7,Sirikit Dam
2021-12-18,43.77,Mae Ngat Somboon Chon Dam
2021-12-18,32.04,Mae Kuang Udom Thara Dam
2021-12-18,95.23,Kiew Lom Dam
2021-12-18,83.88,Kiew Kor Ma Dam
2021-12-18,95.42,Khwae Noi Bamrung Dan Dam
2021-12-18,98.09,Mae Mok Dam
2021-12-19,61.19,Bhumibol Dam
2021-12-19,46.66,Sirikit Dam
2021-12-19,43.77,Mae Ngat Somboon Chon Dam
2021-12-19,32.08,Mae Kuang Udom Thara Dam
2021-12-19,95.23,Kiew Lom Dam
2021-12-19,83.79,Kiew Kor Ma Dam
2021-12-19,95.24,Khwae Noi Bamrung Dan Dam
2021-12-19,97.27,Mae Mok Dam
2021-12-20,61.1,Bhumibol Dam
2021-12-20,46.62,Sirikit Dam
2021-12-20,43.75,Mae Ngat Somboon Chon Dam
2021-12-20,32.12,Mae Kuang Udom Thara Dam
2021-12-20,95.38,Kiew Lom Dam
2021-12-20,83.72,Kiew Kor Ma Dam
2021-12-20,94.99,Khwae Noi Bamrung Dan Dam
2021-12-20,97.27,Mae Mok Dam
2021-12-21,60.96,Bhumibol Dam
2021-12-21,46.58,Sirikit Dam
2021-12-21,43.69,Mae Ngat Somboon Chon Dam
2021-12-21,32.16,Mae Kuang Udom Thara Dam
2021-12-21,95.44,Kiew Lom Dam
2021-12-21,83.64,Kiew Kor Ma Dam
2021-12-21,94.78,Khwae Noi Bamrung Dan Dam
2021-12-21,96.36,Mae Mok Dam
2021-12-22,60.85,Bhumibol Dam
2021-12-22,46.53,Sirikit Dam
2021-12-22,43.63,Mae Ngat Somboon Chon Dam
2021-12-22,32.2,Mae Kuang Udom Thara Dam
2021-12-22,95.38,Kiew Lom Dam
2021-12-22,83.56,Kiew Kor Ma Dam
2021-12-22,94.46,Khwae Noi Bamrung Dan Dam
2021-12-22,96.36,Mae Mok Dam
2021-12-23,60.71,Bhumibol Dam
2021-12-23,46.48,Sirikit Dam
2021-12-23,43.57,Mae Ngat Somboon Chon Dam
2021-12-23,32.23,Mae Kuang Udom Thara Dam
2021-12-23,95.38,Kiew Lom Dam
