province,district,subdistrict,moo,Situation_Date,End Disaster Date,,,
จังหวัด,อำเภอ,ตำบล,หมู่ที่,วันที่เกิดสถานการณ์,วันที่ประกาศยุติสถานการณ์,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่จำศิล,1,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่จำศิล,4,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่จำศิล,7,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่ดำพัฒนา,1,8-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่ดำพัฒนา,2,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่ดำพัฒนา,3,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่ดำพัฒนา,6,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่ดำพัฒนา,4,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่ดำพัฒนา,7,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่ดำพัฒนา,8,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่ดำพัฒนา,5,20-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่วง,2,3-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่วง,5,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่วง,1,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่วง,3,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่วง,4,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่วง,6,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่วง,7,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่วง,8,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ไผ่วง,7,28-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ม่วงเตี้ย,1,3-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ม่วงเตี้ย,2,3-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ม่วงเตี้ย,3,3-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ม่วงเตี้ย,7,3-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ม่วงเตี้ย,4,5-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ม่วงเตี้ย,5,5-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ม่วงเตี้ย,6,5-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ม่วงเตี้ย,8,5-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ม่วงเตี้ย,9,5-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ม่วงเตี้ย,10,5-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ม่วงเตี้ย,11,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ม่วงเตี้ย,12,20-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ศาลเจ้าโรงทอง,2,8-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ศาลเจ้าโรงทอง,12,8-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ศาลเจ้าโรงทอง,1,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ศาลเจ้าโรงทอง,3,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ศาลเจ้าโรงทอง,4,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ศาลเจ้าโรงทอง,5,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ศาลเจ้าโรงทอง,6,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ศาลเจ้าโรงทอง,7,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ศาลเจ้าโรงทอง,8,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ศาลเจ้าโรงทอง,9,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ศาลเจ้าโรงทอง,10,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ศาลเจ้าโรงทอง,11,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,สาวร้องไห้,7,26-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,สาวร้องไห้,1,28-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,สาวร้องไห้,2,28-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,สาวร้องไห้,6,28-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,สี่ร้อย,1,2-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,สี่ร้อย,3,2-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,สี่ร้อย,4,2-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,สี่ร้อย,5,2-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,สี่ร้อย,6,2-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,สี่ร้อย,7,2-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,สี่ร้อย,2,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,หลักแก้ว,1,20-ก.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,หลักแก้ว,3,3-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,หลักแก้ว,2,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,หลักแก้ว,4,20-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,หลักแก้ว,5,20-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,หลักแก้ว,6,20-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,หลักแก้ว,7,20-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,หลักแก้ว,8,20-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ห้วยคันแหลน,1,28-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ห้วยคันแหลน,4,30-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ห้วยคันแหลน,5,30-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,ห้วยคันแหลน,6,3-พ.ย.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,หัวตะพาน,3,11-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,หัวตะพาน,1,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,หัวตะพาน,2,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,หัวตะพาน,4,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,หัวตะพาน,6,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,หัวตะพาน,7,17-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,วิเศษชัยชาญ,หัวตะพาน,5,20-ต.ค.-65,3-ก.พ.-66,,,
อ่างทอง,สามโก้,ราษฎรพัฒนา,5,7-ต.ค.-65,8-ก.พ.-66,,,
อ่างทอง,แสวงหา,จำลอง,1,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,จำลอง,2,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,จำลอง,3,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,จำลอง,4,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,จำลอง,5,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,จำลอง,6,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,บ้านพราน,1,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,บ้านพราน,2,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,บ้านพราน,3,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,บ้านพราน,5,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,บ้านพราน,6,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,บ้านพราน,7,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,วังน้ำเย็น,1,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,วังน้ำเย็น,6,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,วังน้ำเย็น,7,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,วังน้ำเย็น,8,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,วังน้ำเย็น,3,22-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,วังน้ำเย็น,5,22-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,วังน้ำเย็น,9,22-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,ศรีพราน,1,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,ศรีพราน,2,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,ศรีพราน,5,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,ศรีพราน,6,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,ศรีพราน,3,22-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,ศรีพราน,4,22-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,สีบัวทอง,1,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,สีบัวทอง,2,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,สีบัวทอง,4,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,สีบัวทอง,6,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,สีบัวทอง,7,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,สีบัวทอง,10,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,สีบัวทอง,5,22-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,แสวงหา,1,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,แสวงหา,2,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,แสวงหา,4,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,แสวงหา,6,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,แสวงหา,7,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,แสวงหา,9,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,แสวงหา,10,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,แสวงหา,11,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,แสวงหา,14,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,แสวงหา,3,22-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,แสวงหา,12,22-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,แสวงหา,13,22-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,ห้วยไผ่,1,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,ห้วยไผ่,2,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,ห้วยไผ่,3,14-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,ห้วยไผ่,4,22-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง,แสวงหา,ห้วยไผ่,5,22-ต.ค.-65,28-ก.พ.-66,,,
อ่างทอง รวม,7,62,399,,,,,
อำนาจเจริญ,ชานุมาน,คำเขื่อนแก้ว,1,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,คำเขื่อนแก้ว,2,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,คำเขื่อนแก้ว,3,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,คำเขื่อนแก้ว,4,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,คำเขื่อนแก้ว,5,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,คำเขื่อนแก้ว,6,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,คำเขื่อนแก้ว,7,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,คำเขื่อนแก้ว,8,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,คำเขื่อนแก้ว,9,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,คำเขื่อนแก้ว,10,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,คำเขื่อนแก้ว,11,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,คำเขื่อนแก้ว,12,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกก่ง,1,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกก่ง,2,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกก่ง,3,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกก่ง,4,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกก่ง,5,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกก่ง,6,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกก่ง,7,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกก่ง,8,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกก่ง,9,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกก่ง,10,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกก่ง,11,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกก่ง,12,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกก่ง,13,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกสาร,9,24-ก.ย.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกสาร,1,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกสาร,2,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกสาร,3,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกสาร,4,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกสาร,5,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกสาร,6,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกสาร,7,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกสาร,8,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,โคกสาร,9,3-ต.ค.-65,,,,
อำนาจเจริญ,ชานุมาน,ชานุมาน,1,3-ต.ค.-65,,,,
